player_name,elo,hard_elo,clay_elo,grass_elo,rank,rank_points,age,ht,is_left,matches_played,win_last_5,win_last_25,win_last_50,win_last_100,elo_grad_20,elo_grad_35,elo_grad_50,elo_grad_100,ace_avg_last_5,ace_avg_last_20,ace_avg_last_50,df_avg_last_5,df_avg_last_20,df_avg_last_50,1st_win_pct_avg_last_5,1st_win_pct_avg_last_20,1st_win_pct_avg_last_50,bp_save_pct_avg_last_5,bp_save_pct_avg_last_20,bp_save_pct_avg_last_50
George Chantouria,1374.5370928575103,1374.5370928575103,1400.0,1374.5370928575103,2000.0,0.0,36.1,185.67156964873536,1,1,0.0,0.0,0.0,0.0,-25.462907142489712,-25.462907142489712,-25.462907142489712,-25.462907142489712,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Henman,1776.6071553156012,2028.352549494883,1972.9066208814506,2166.6807462023685,92.0,445.0,51.0,185.0,0,748,0.2,0.4,0.52,0.53,-234.21531237412432,-184.29074882882833,-179.1632866979587,-339.17696012097304,11.0,7.25,5.96,5.0,3.6,2.94,0.7557702476611984,0.6418127347893332,0.6828797624030196,0.6816666666666668,0.5574679160708572,0.5881154694978225
Michal Mertinak,1691.7368228955713,1652.4464100391544,1657.397315869197,1572.706258636128,555.0,42.0,45.6,180.0,0,35,0.4,0.4,0.4,0.4,120.47662353406668,114.40091131333043,114.40091131333043,114.40091131333043,1.4,1.35,1.2,-0.2,0.9,0.76,0.23449392712550607,0.38911559849648825,0.3665171602190551,0.2333333333333333,0.36680555555555555,0.34135653235653235
Marat Safin,1824.5520467588988,1922.8294259958805,1950.2494455992417,2087.59869186713,65.0,695.0,45.7,193.0,0,885,0.8,0.52,0.48,0.49,63.9564736773782,-4.096303447493938,-34.8300762984004,-106.3153377824674,12.8,9.8,8.78,1.2,2.7,2.54,0.7989817544883959,0.7486771401123776,0.6882167146113375,0.37666666666666676,0.5603196803196803,0.5187181538268495
Conor Gannon,1396.8717468483696,1396.8717468483696,1422.778194889218,1396.8717468483696,1294.0,5.0,23.2,185.67156964873536,0,2,0.5,0.5,0.5,0.5,-3.1282531516303607,-3.1282531516303607,-3.1282531516303607,-3.1282531516303607,0.5,0.5,0.5,1.5,1.5,1.5,0.32,0.32,0.32,0.21428571428571427,0.21428571428571427,0.21428571428571427
Rabi Bouhassoun,1402.3186472688024,1402.3186472688024,1402.3186472688024,1402.3186472688024,2000.0,0.0,46.5,185.67156964873536,0,2,0.5,0.5,0.5,0.5,2.3186472688023514,2.3186472688023514,2.3186472688023514,2.3186472688023514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Pedersen,1481.5681639239367,1438.4687870528385,1484.819509055873,1481.5681639239367,749.0,27.0,37.7,185.67156964873536,0,23,0.6,0.5217391304347826,0.5217391304347826,0.5217391304347826,65.4901355613531,81.56816392393671,81.56816392393671,81.56816392393671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Victorino,1315.0474631465108,1350.8685387796047,1370.1419723746071,1315.0474631465108,2000.0,0.0,41.4,185.67156964873536,0,7,0.2,0.14285714285714285,0.14285714285714285,0.14285714285714285,-84.95253685348916,-84.95253685348916,-84.95253685348916,-84.95253685348916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirill Ivanov Smolensky,1649.5399621711579,1663.5494886576498,1649.5399621711579,1663.5494886576498,544.0,35.0,44.5,185.67156964873536,0,11,0.0,0.0,0.0,0.0,-14.00952648649195,-14.00952648649195,-14.00952648649195,-14.00952648649195,3.0,3.0,3.0,15.0,15.0,15.0,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6923076923076923,0.6923076923076923,0.6923076923076923
Albert Montanes,1520.331543294622,1499.9407873159914,1922.6538474756783,1655.7146495099335,312.0,155.0,44.4,175.0,0,593,0.4,0.48,0.48,0.46,-30.548140784478846,-64.7775912541656,-114.90721272703354,-127.6730112465093,4.4,3.2,2.62,4.0,3.0,3.32,0.6699353656505082,0.7193058540510467,0.69760331635951,0.5450149850149851,0.4062537462537462,0.5014726384726385
Olivier Mutis,1757.6987105800638,1684.6625419644577,1891.9832040651925,1796.8158802717849,125.0,345.0,47.1,175.0,0,109,0.2,0.32,0.4,0.4067796610169492,-75.1046145367036,-107.03765486453199,-63.85620247812244,-37.22688391968745,5.0,3.7,3.82,1.2,2.15,2.72,0.6674630422768721,0.651275575878201,0.6628419668914813,0.5874747474747475,0.555216588966589,0.5537645648125524
Diego Nargiso,1923.4908220685418,1786.6665692792762,1876.2219542408586,1923.4908220685418,149.0,266.0,55.6,188.0,1,61,0.6,0.7272727272727273,0.7272727272727273,0.7272727272727273,126.21762631520346,126.21762631520346,126.21762631520346,126.21762631520346,6.8,6.545454545454546,6.545454545454546,2.0,4.181818181818182,4.181818181818182,0.807663967611336,0.7831078413519709,0.7831078413519709,0.475,0.4288461538461538,0.4288461538461538
Yunseong Chung,1389.7163174630334,1400.0,1389.7163174630334,1400.0,322.0,160.0,27.3,178.0,0,1,0.0,0.0,0.0,0.0,-10.28368253696658,-10.28368253696658,-10.28368253696658,-10.28368253696658,6.0,6.0,6.0,0.0,0.0,0.0,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.5,0.5,0.5
Andy Ram,1667.1825659803974,1675.9702088679778,1702.0107314044992,1708.1766649024773,2000.0,0.0,44.9,180.0,0,66,0.4,0.25,0.25,0.25,-45.84264690023247,-45.84264690023247,-45.84264690023247,-45.84264690023247,2.6,4.3125,4.3125,0.2,1.0625,1.0625,0.3127272727272728,0.41777470214970214,0.41777470214970214,0.32,0.34076808608058606,0.34076808608058606
Clement Reix,1439.6156906030587,1400.0,1439.6156906030587,1439.6156906030587,502.0,64.0,41.9,185.67156964873536,0,1,1.0,1.0,1.0,1.0,39.61569060305874,39.61569060305874,39.61569060305874,39.61569060305874,21.0,21.0,21.0,0.0,0.0,0.0,0.76,0.76,0.76,0.8888888888888888,0.8888888888888888,0.8888888888888888
James Mccabe,1350.155999657392,1364.6172982361093,1350.155999657392,1400.0,302.0,172.0,22.2,188.0,0,3,0.0,0.0,0.0,0.0,-49.84400034260807,-49.84400034260807,-49.84400034260807,-49.84400034260807,5.666666666666667,5.666666666666667,5.666666666666667,2.0,2.0,2.0,0.5998357963875205,0.5998357963875205,0.5998357963875205,0.32936507936507936,0.32936507936507936,0.32936507936507936
Marco Mirnegg,1396.1067593829882,1396.1067593829882,1400.0,1400.0,306.0,114.0,42.8,180.0,0,1,0.0,0.0,0.0,0.0,-3.89324061701177,-3.89324061701177,-3.89324061701177,-3.89324061701177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent Recouderc,1424.6719344347152,1362.4763477605868,1463.4430689285603,1424.6719344347152,207.0,239.0,41.2,178.0,0,14,0.2,0.21428571428571427,0.21428571428571427,0.21428571428571427,24.67193443471524,24.67193443471524,24.67193443471524,24.67193443471524,3.8,3.857142857142857,3.857142857142857,1.8,2.2857142857142856,2.2857142857142856,0.6614337368354585,0.6823560947313918,0.6823560947313918,0.5414918414918415,0.5664187003472717,0.5664187003472717
Mohammed Fawzy,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,41.4,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor Andreev,1741.1720755712795,1553.3420482088422,1586.2556677056916,1502.8068953083823,416.0,87.0,41.9,185.0,0,468,0.2,0.4,0.4,0.4,-109.36303344081966,-57.3870061619441,-104.13943171788878,-201.69222866046766,8.4,5.05,4.88,2.4,2.75,2.7,0.593259109311741,0.6854310244113229,0.6809090853726985,0.1416666666666666,0.3918055555555556,0.4182432567432568
Alessandro Camarco,1400.0,1400.0,1400.0,1400.0,540.0,35.0,43.4,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Bourgeois,1599.1277450390257,1599.1277450390257,1599.1277450390257,1599.1277450390257,369.0,92.0,47.8,188.0,0,11,0.0,0.0,0.0,0.0,-5.1096477684561705,-5.1096477684561705,-5.1096477684561705,-5.1096477684561705,11.0,11.0,11.0,5.0,5.0,5.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
Dimitri Mazur,1666.0618398823617,1666.0618398823617,1666.0618398823617,1666.0618398823617,587.0,30.0,45.5,185.67156964873536,0,12,1.0,1.0,1.0,1.0,20.33363762499539,20.33363762499539,20.33363762499539,20.33363762499539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Jung,1432.4133016809765,1395.2244919168081,1432.407215482241,1505.5435484578045,276.0,206.0,36.1,180.0,0,33,0.2,0.32,0.30303030303030304,0.30303030303030304,-29.83414959119341,0.006086198735374637,0.006086198735374637,0.006086198735374637,1.0,2.7,3.303030303030303,1.4,1.85,2.515151515151515,0.5312315225424982,0.6022451343107991,0.6176566142168133,0.5307142857142857,0.4231700244200244,0.5065804078961973
Sami Ghorbel,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,33.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Tsivadze,1318.8344662600784,1400.0,1385.8225420335675,1318.8344662600784,933.0,12.0,32.6,191.0,1,6,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,-81.16553373992156,-81.16553373992156,-81.16553373992156,-81.16553373992156,1.4,1.3333333333333333,1.3333333333333333,2.8,3.3333333333333335,3.3333333333333335,0.4518656898656899,0.4598880748880749,0.4598880748880749,0.4411111111111111,0.4231481481481481,0.4231481481481481
Jaime Cortes,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,59.6,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Jonckheer,1388.9952804963807,1388.9952804963807,1400.0,1388.9952804963807,2000.0,0.0,53.2,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-11.004719503619299,-11.004719503619299,-11.004719503619299,-11.004719503619299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien Vidal,1402.5756985992252,1402.5756985992252,1402.5756985992252,1402.5756985992252,1961.0,1.0,35.3,185.67156964873536,0,2,0.5,0.5,0.5,0.5,2.575698599225234,2.575698599225234,2.575698599225234,2.575698599225234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
John Morrissey,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,32.4,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palaphoom Kovapitukted,1384.6629763128922,1360.1930580123287,1400.0,1384.6629763128922,2000.0,0.0,25.3,178.0,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-15.33702368710783,-15.33702368710783,-15.33702368710783,-15.33702368710783,1.0,1.0,1.0,2.0,2.0,2.0,0.6123456790123457,0.6123456790123457,0.6123456790123457,0.08333333333333333,0.08333333333333333,0.08333333333333333
Mattias Siimar,1377.5105270551185,1377.5105270551185,1377.5105270551185,1377.5105270551185,1041.0,10.0,27.6,185.67156964873536,1,1,0.0,0.0,0.0,0.0,-22.489472944881527,-22.489472944881527,-22.489472944881527,-22.489472944881527,2.0,2.0,2.0,2.0,2.0,2.0,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.6666666666666666,0.6666666666666666,0.6666666666666666
Alejandro Gomez Gb42,1400.0,1400.0,1400.0,1400.0,698.0,34.0,33.9,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leos Friedl,1719.9610642682562,1729.0940719103965,1728.7373535012289,1719.9610642682562,2000.0,0.0,48.0,183.0,0,56,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.72117061911581,-1.72117061911581,-1.72117061911581,-1.72117061911581,3.2,2.6666666666666665,2.6666666666666665,3.4,3.5,3.5,0.6429098996314642,0.6503415830262201,0.6503415830262201,0.35090909090909095,0.347979797979798,0.347979797979798
Vladimir Voltchkov,1825.7201771775908,1867.3869459393761,1678.7184526148892,1886.6398185535863,423.0,71.0,47.2,180.0,0,185,0.2,0.36,0.4,0.4,-28.2525531640199,-78.92930280726978,-149.25463524326506,-277.9992248055237,-1.0,0.7,2.24,-1.0,0.15,1.12,0.0,0.20098981253448533,0.3768874161925683,0.0,0.10689440993788821,0.265985036702428
Marcelo Barboza,1578.991916624682,1578.991916624682,1578.991916624682,1578.991916624682,582.0,27.0,45.0,186.27336318231923,0,11,1.0,1.0,1.0,1.0,12.97432436398708,12.97432436398708,12.97432436398708,12.97432436398708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Johny De Leon,1381.1333151578958,1400.0,1407.35787875634,1381.1333151578958,764.0,17.0,41.5,186.27336318231923,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-18.866684842104178,-18.866684842104178,-18.866684842104178,-18.866684842104178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Aldi,1602.2230218143418,1602.2230218143418,1608.04495945354,1602.2230218143418,238.0,166.0,43.4,175.0,0,18,0.2,0.125,0.125,0.125,-47.450767081198364,-47.450767081198364,-47.450767081198364,-47.450767081198364,0.2,0.5,0.5,3.0,3.125,3.125,0.5820805848392056,0.6024493554234933,0.6024493554234933,0.58,0.6266369047619047,0.6266369047619047
Wahib Maknieh,1375.820307738586,1400.0,1375.820307738586,1375.820307738586,2000.0,0.0,38.5,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-24.179692261413948,-24.179692261413948,-24.179692261413948,-24.179692261413948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Toshihide Matsui,1631.8924959969004,1608.75023302271,1631.8924959969004,1631.8924959969004,536.0,42.0,47.4,180.0,0,15,0.8,0.8,0.8,0.8,58.9699118762951,58.9699118762951,58.9699118762951,58.9699118762951,1.6,1.6,1.6,2.6,2.6,2.6,0.370051601258793,0.370051601258793,0.370051601258793,0.3977777777777778,0.3977777777777778,0.3977777777777778
Robin Vik,1702.6186292457373,1725.6350151251438,1715.9113824573033,1662.9048103027346,378.0,154.0,45.2,183.0,0,107,0.2,0.28,0.34,0.3508771929824561,-107.82744882534416,-135.87706342598358,-43.08703368787678,3.1344042527373404,5.4,4.25,3.86,3.4,3.4,3.58,0.7505461481648776,0.6672001760170542,0.6545015165150195,0.6765151515151515,0.568929711592755,0.5291958717610892
Pavol Cervenak,1585.819081124706,1400.0,1563.435909387623,1585.819081124706,204.0,246.0,38.0,191.0,0,11,0.8,0.6363636363636364,0.6363636363636364,0.6363636363636364,185.81908112470592,185.81908112470592,185.81908112470592,185.81908112470592,1.0,1.4545454545454546,1.4545454545454546,4.6,3.1818181818181817,3.1818181818181817,0.5080783633758383,0.47284624945786624,0.47284624945786624,0.513968253968254,0.4545676545676546,0.4545676545676546
Benedikt Dorsch,1587.5186129785689,1594.1857154883992,1587.5186129785689,1597.1647312603918,236.0,166.0,44.1,178.0,0,12,0.0,0.0,0.0,0.0,-9.646118281822964,-9.646118281822964,-9.646118281822964,-9.646118281822964,4.0,4.0,4.0,1.0,1.0,1.0,0.4919110212335692,0.4919110212335692,0.4919110212335692,0.34065934065934067,0.34065934065934067,0.34065934065934067
Alvaro Raposo De Oliveira,1400.0,1400.0,1400.0,1400.0,761.0,18.0,34.4,186.27336318231923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Endara,1419.5884590626497,1383.6860389166934,1449.2539269385056,1419.5884590626497,597.0,48.0,36.9,185.67156964873536,0,14,0.4,0.35714285714285715,0.35714285714285715,0.35714285714285715,19.58845906264969,19.58845906264969,19.58845906264969,19.58845906264969,2.8,0.35714285714285715,0.35714285714285715,0.6,-0.42857142857142855,-0.42857142857142855,0.47531650096559613,0.16975589320199863,0.16975589320199863,0.22222222222222224,0.07936507936507937,0.07936507936507937
Viktor Troicki,1646.5604569642496,1486.8912088379134,1538.266032717987,1435.5598552289466,230.0,294.0,39.3,193.0,0,570,0.2,0.32,0.38,0.43,-87.82857620461209,-163.14086639416632,-166.1151439982932,-301.77208844520396,7.8,7.05,7.36,1.4,2.55,2.76,0.7453754510640649,0.6763831853101654,0.6969310880305778,0.5045454545454546,0.4728827751196173,0.46732399471873154
Paul Baccanello,1674.5109746089497,1660.434674386217,1674.5109746089497,1655.3266755027198,276.0,144.0,45.5,183.0,0,19,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,19.1842991062299,19.1842991062299,19.1842991062299,19.1842991062299,7.8,8.555555555555555,8.555555555555555,4.8,5.555555555555555,5.555555555555555,0.712872325741891,0.7323960380477182,0.7323960380477182,0.491969696969697,0.48651288798347625,0.48651288798347625
Shao Xuan Zeng,1485.7219866946502,1504.04169556371,1485.7219866946502,1485.7219866946502,393.0,96.0,44.1,185.0,0,14,0.6,0.35714285714285715,0.35714285714285715,0.35714285714285715,85.72198669465024,85.72198669465024,85.72198669465024,85.72198669465024,0.2,0.5,0.5,0.0,0.9285714285714286,0.9285714285714286,0.128,0.2513234926465751,0.2513234926465751,0.08888888888888888,0.1987179487179487,0.1987179487179487
Florian Mayer,1651.1972039900327,1333.2849349939834,1401.1913224203302,1736.3160998483445,193.0,288.0,41.8,190.0,0,507,0.2,0.28,0.28,0.38,-227.02334451121828,-152.1609489860125,-257.7264789847775,-377.17762213340256,3.4,3.35,3.94,2.2,2.25,1.88,0.7029996672998701,0.6587270413512579,0.6834673172978191,0.6580808080808082,0.6076447748158273,0.5930109013793224
Gabriel Montilla,1435.142418914413,1412.3740327965168,1435.142418914413,1435.142418914413,882.0,10.0,45.6,185.67156964873536,0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,35.14241891441293,35.14241891441293,35.14241891441293,35.14241891441293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Ilie,1722.5311063381498,1817.5884162054238,2031.8260673013015,1894.3097085006798,394.0,66.0,49.2,180.0,0,256,0.0,0.2,0.3,0.38,-158.67752157443033,-230.26754541360674,-227.1729476219673,-264.27904151818143,4.0,4.2,4.42,4.8,3.15,3.02,0.6725318742340018,0.6167159648603494,0.6509408828300143,0.3792207792207792,0.45312808536492744,0.4741823308270676
Ivo Minar,1744.2004679901574,1696.0232177191729,1531.023495807621,1400.3422559126054,187.0,267.0,41.3,183.0,0,103,0.6,0.36,0.36,0.33,-33.340235831175505,26.767864357620738,76.20063707006943,182.0713130772656,4.0,5.55,5.08,1.0,1.9,1.78,0.39268121041520054,0.5916256823404208,0.6301531036686587,0.1733333333333334,0.4600428737928738,0.4768786213786214
Martins Rocens,1375.5364778957933,1375.5364778957933,1375.5364778957933,1375.5364778957933,1763.0,1.0,24.8,185.0,0,1,0.0,0.0,0.0,0.0,-24.46352210420673,-24.46352210420673,-24.46352210420673,-24.46352210420673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vasuthevan Ortchuan,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,51.9,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinko Halachev,1400.0,1400.0,1400.0,1400.0,1155.0,7.0,40.4,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayetano March,1426.1920559449545,1426.1920559449545,1426.1920559449545,1426.1920559449545,700.0,33.0,24.6,175.0,0,1,1.0,1.0,1.0,1.0,26.192055944954518,26.192055944954518,26.192055944954518,26.192055944954518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Bemelmans,1597.8629282884435,1504.1261019839571,1399.6052358199868,1494.3904602270243,221.0,299.0,37.6,183.0,1,89,0.2,0.28,0.36,0.3258426966292135,-109.75763005108956,-89.57920792283039,122.04638227515852,197.86292828844353,3.4,5.25,6.3,1.2,3.1,2.98,0.6560301185420583,0.6561924668630508,0.6716873114305969,0.6202597402597403,0.5622298534798535,0.540437728937729
Patrick Chucri,1413.6643486835121,1380.6232481728382,1437.1842324893398,1413.6643486835121,2000.0,0.0,43.4,186.27336318231923,0,16,0.4,0.4375,0.4375,0.4375,13.664348683512117,13.664348683512117,13.664348683512117,13.664348683512117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Simpson,1400.0,1400.0,1400.0,1400.0,1342.0,2.0,40.6,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Cox,1352.4739151710553,1352.4739151710553,1352.4739151710553,1352.4739151710553,214.0,226.0,34.7,170.0,0,4,0.0,0.0,0.0,0.0,-47.526084828944704,-47.526084828944704,-47.526084828944704,-47.526084828944704,2.75,2.75,2.75,4.5,4.5,4.5,0.5925498608534323,0.5925498608534323,0.5925498608534323,0.5357142857142857,0.5357142857142857,0.5357142857142857
Daniel Garza,1494.7031461857055,1475.1144665027957,1440.6877666323905,1494.7031461857055,483.0,73.0,39.8,186.27336318231923,0,26,0.4,0.56,0.5384615384615384,0.5384615384615384,13.723788900317686,94.70314618570546,94.70314618570546,94.70314618570546,-0.4,-0.55,-0.6538461538461539,-0.2,-0.25,-0.4230769230769231,0.23334987593052112,0.11988292352808483,0.09221763348314217,0.18,0.09875,0.07596153846153847
Mitchell Krueger,1500.1270515820206,1496.4916523411139,1432.3815330417617,1395.2269220661938,140.0,409.0,31.6,188.0,0,31,0.4,0.32,0.3225806451612903,0.3225806451612903,63.21523678918447,100.12705158202061,100.12705158202061,100.12705158202061,9.0,4.9,4.967741935483871,3.8,2.4,2.4838709677419355,0.7293244041182186,0.7036400427320697,0.6855988816833336,0.5142857142857142,0.5627575202575202,0.5419726331016653
Mauricio Doria Medina,1377.0281415497864,1401.4755081127314,1409.4642766657391,1377.0281415497864,1312.0,3.0,36.5,185.67156964873536,1,5,0.4,0.4,0.4,0.4,-22.97185845021363,-22.97185845021363,-22.97185845021363,-22.97185845021363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamil Majchrzak,1617.7986360416335,1576.8701998900096,1460.2357052509615,1418.689611768651,163.0,364.0,29.6,180.0,0,70,0.6,0.48,0.46,0.44285714285714284,15.970884614511533,148.94899094566836,120.03899770875023,217.79863604163347,6.0,4.95,4.8,2.6,1.65,1.86,0.7527666191718037,0.6441263373308702,0.6523449212557128,0.8318181818181818,0.5427179764679766,0.5582286047286048
Jerome Golmard,1862.908696274587,2059.8150298727796,1949.6825619876952,1976.4878119151351,252.0,142.0,52.0,188.0,1,442,0.6,0.44,0.5,0.52,-68.25426413765035,-175.18923912705964,-171.3145963647139,-203.90413601359046,7.6,6.7,7.12,4.4,4.65,4.06,0.7315762668703846,0.7551590088252056,0.7474425596259262,0.3865079365079366,0.4010108604845447,0.4777553820448557
Farrukh Dustov,1424.098538984969,1426.0159041353431,1470.8989551755556,1333.8644086589904,225.0,240.0,39.1,196.0,0,35,0.0,0.28,0.2857142857142857,0.2857142857142857,32.64066680994006,45.68463813291828,24.098538984969082,24.098538984969082,0.6,-0.05,-0.14285714285714285,-0.4,-0.2,-0.34285714285714286,0.20750000000000002,0.15329109977324262,0.12546866830896256,0.08333333333333333,0.10432539682539684,0.09272108843537415
